ds,y,yhat,method,train_test,algorithm,DataProcessing
2017-10-10 22:00:00,20584.23237,21678.248688396903,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-10 23:00:00,18070.95436,20937.080041085697,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 00:00:00,16797.51037,17811.07427326366,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 01:00:00,15811.61826,17008.418012359947,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 02:00:00,15341.07884,16009.978227562879,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 03:00:00,15867.63485,15740.678389783257,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 04:00:00,16696.6805,15612.648989113006,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 05:00:00,16513.69295,16595.769900608233,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 06:00:00,18317.42739,16818.74004003506,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 07:00:00,20972.61411,18336.39034345071,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 08:00:00,22604.56432,20287.373296453596,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 09:00:00,22007.05394,22677.4129526897,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 10:00:00,22331.950210000003,22800.928693333797,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 11:00:00,22346.88797,22785.076324083802,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 12:00:00,22604.56432,22583.061294289502,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 13:00:00,23530.70539,23108.74065992886,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 14:00:00,23011.61826,23374.810421848797,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 15:00:00,22160.165979999998,23108.443743199063,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 16:00:00,25752.6971,22353.100924608778,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 17:00:00,29341.49378,26577.11863556589,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 18:00:00,29076.34855,27896.924010165458,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 19:00:00,28710.37344,27778.36688570856,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 20:00:00,26652.6971,27464.750218961097,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 21:00:00,23878.0083,25428.923411381696,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 22:00:00,20472.19917,23294.381314453716,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-11 23:00:00,18507.88382,20720.659551326782,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 00:00:00,16685.47718,18021.51050515012,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 01:00:00,15875.10373,16534.879232269446,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 02:00:00,15707.05394,15524.791750796698,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 03:00:00,16349.37759,15595.239645806001,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 04:00:00,17324.06639,16793.63798282793,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 05:00:00,17622.82158,17182.000506738506,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 06:00:00,18313.69295,18231.95533946685,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 07:00:00,19997.92531,17715.294983961336,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 08:00:00,22018.25726,20161.83747175482,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 09:00:00,23108.71369,21711.330832406573,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 10:00:00,23885.47718,23106.029119769217,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 11:00:00,24016.18257,24469.538898844523,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 12:00:00,23758.50622,24134.531313531243,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 13:00:00,23937.75934,24430.149386689005,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 14:00:00,23336.514520000004,24422.37182730596,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 15:00:00,22936.92946,23912.21900076618,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 16:00:00,26249.37759,23850.176462498286,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 17:00:00,29625.3112,26109.72144266862,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 18:00:00,29397.51037,27565.017577119346,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 19:00:00,29132.36515,27926.118667402367,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 20:00:00,27265.14523,27418.33930897526,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 21:00:00,24819.08714,25106.306759239367,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 22:00:00,21667.21992,22933.975264537476,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-12 23:00:00,19310.788379999998,21514.373610136878,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 00:00:00,17458.50622,19361.92680125987,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 01:00:00,16509.95851,17684.26449383288,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 02:00:00,16196.26556,17054.589182074727,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 03:00:00,16382.98755,16931.385557814425,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 04:00:00,17282.98755,16983.534847134895,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 05:00:00,17619.08714,17650.682961347826,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 06:00:00,17719.91701,18976.441217779156,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 07:00:00,19870.95436,18614.362988287372,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 08:00:00,22496.26556,20450.615308885728,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 09:00:00,23724.89627,22405.43777062265,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 10:00:00,24490.45643,24094.74491700794,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 11:00:00,24169.29461,24900.33324944936,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 12:00:00,23512.0332,24854.10431635018,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 13:00:00,23400.0,23760.753782012143,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 14:00:00,22921.9917,23637.28194747321,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 15:00:00,22234.85477,23387.936961445837,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 16:00:00,25816.18257,22615.177706115508,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 17:00:00,29169.70954,26400.602273314704,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 18:00:00,29065.14523,28284.209314150386,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 19:00:00,28743.9834,28112.192075428993,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 20:00:00,27436.92946,27605.697566810682,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 21:00:00,24662.24066,26124.336494441344,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 22:00:00,21749.377589999996,23408.916079745417,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-13 23:00:00,18843.9834,20796.132635929498,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 00:00:00,16969.29461,18698.016668819062,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 01:00:00,16270.95436,17326.292443979277,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 02:00:00,15979.668050000002,16773.73006258997,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 03:00:00,16543.56846,16395.461751788378,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 04:00:00,16995.43568,17113.721993714367,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 05:00:00,16211.20332,17173.11122237581,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 06:00:00,17932.78008,16384.815310478625,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 07:00:00,19945.64315,17976.10920795084,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 08:00:00,22070.53942,20528.084169058075,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 09:00:00,23597.92531,21672.564837664853,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 10:00:00,24034.85477,22105.925840887347,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 11:00:00,23896.680499999995,23784.359485716606,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 12:00:00,24019.91701,23418.294461965885,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 13:00:00,22944.39834,22971.68485506455,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 14:00:00,22455.18672,22442.00514970201,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 15:00:00,22010.78838,21995.679990343935,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 16:00:00,25636.92946,21968.971743242015,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 17:00:00,28587.13693,24760.359287744373,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 18:00:00,28336.92946,26705.734106368178,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 19:00:00,27866.39004,27632.403408368093,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 20:00:00,26066.39004,26534.957205298688,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 21:00:00,24023.65145,25402.92479228919,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 22:00:00,21073.44398,21840.042526452715,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-14 23:00:00,18858.92116,19493.984410282996,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 00:00:00,17100.0,18036.891241921745,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 01:00:00,15897.51037,16980.604395306513,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 02:00:00,14960.16598,15296.970141103953,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 03:00:00,14926.55602,15046.154708963079,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 04:00:00,15206.639,14874.272756809529,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 05:00:00,13081.74274,15093.966073743026,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 06:00:00,12853.94191,13462.035067061734,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 07:00:00,15217.84232,12979.337647113092,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 08:00:00,17253.11203,14653.357014987916,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 09:00:00,18354.77178,17499.10087934494,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 10:00:00,19198.75519,18772.359344262495,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 11:00:00,19546.05809,20176.68734523845,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 12:00:00,19590.87137,20339.824150621404,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 13:00:00,19669.294609999997,21101.28553405181,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 14:00:00,19071.78423,21662.945458556373,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 15:00:00,18489.21162,20134.742428399873,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 16:00:00,22641.90871,19488.787246936627,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 17:00:00,25793.77593,23440.97250573739,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 18:00:00,26163.48548,26925.988768173404,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 19:00:00,26017.84232,26368.557457387236,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 20:00:00,25636.92946,26047.171132453153,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 21:00:00,23564.31535,25137.04877350582,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 22:00:00,20916.59751,22042.005761339376,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-15 23:00:00,18750.62241,19541.101983657165,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 00:00:00,17036.51452,18048.742938667845,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 01:00:00,16562.24066,16690.93304068965,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 02:00:00,16024.48133,16696.31930730973,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 03:00:00,16674.27386,16038.992322869706,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 04:00:00,18093.361,16264.284774677644,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 05:00:00,18123.23651,17988.02339125583,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 06:00:00,18941.07884,18063.573944660435,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 07:00:00,20341.49378,18217.913249701433,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 08:00:00,22085.47718,19746.855231606292,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 09:00:00,22989.21162,20744.148612592013,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 10:00:00,23687.55187,22400.98305391935,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 11:00:00,23814.52282,23832.924121607208,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 12:00:00,24027.385889999998,24078.552705799135,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 13:00:00,23810.78838,23410.8565817893,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 14:00:00,23321.57676,23158.017591141495,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 15:00:00,22772.61411,22376.83638794145,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 16:00:00,27436.92946,21264.820038686663,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 17:00:00,29468.46473,26234.09532843596,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 18:00:00,29251.86722,27383.014598606947,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 19:00:00,28639.41909,27142.554886804748,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 20:00:00,27044.81328,27537.47124726471,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 21:00:00,24113.27801,25290.869146107012,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 22:00:00,20953.94191,23054.312040895034,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-16 23:00:00,18634.85477,19864.57959300788,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 00:00:00,17282.98755,17653.46484390397,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 01:00:00,16734.0249,17021.011499013635,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 02:00:00,16685.47718,16696.905953079357,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 03:00:00,16831.12033,16628.584662692927,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 04:00:00,18190.45643,16626.590453544344,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 05:00:00,18463.07054,17456.478640283814,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 06:00:00,19146.47303,17410.587901241655,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 07:00:00,21021.161829999997,18621.811926574712,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 08:00:00,21454.35685,20481.697808502428,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 09:00:00,22182.57261,20706.371507640757,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 10:00:00,22843.56846,22284.168667636197,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 11:00:00,22582.15768,22255.34067072328,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 12:00:00,22697.92531,21114.972868224697,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 13:00:00,22798.75519,21037.26036109345,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 14:00:00,23407.46888,22336.270233713294,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 15:00:00,22809.958509999997,22365.83904221931,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 16:00:00,27463.07054,23027.36650441316,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 17:00:00,29490.87137,26203.916746947005,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 18:00:00,29278.0083,27395.380613838806,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 19:00:00,28516.18257,27594.61537378364,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 20:00:00,27474.27386,27001.782632003073,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 21:00:00,24307.46888,25828.373272692395,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 22:00:00,21323.651450000005,23083.830408852893,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-17 23:00:00,19097.92531,20697.572948654764,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 00:00:00,17275.51867,18724.78057313008,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 01:00:00,16558.50622,17460.626477274738,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 02:00:00,16304.56432,17021.51320025768,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 03:00:00,16812.44813,16852.18024954243,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 04:00:00,18168.04979,17037.924795536263,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 05:00:00,18754.356850000004,17857.73651060253,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 06:00:00,19396.6805,18696.92014774505,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 07:00:00,21700.82988,19510.747520931105,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 08:00:00,23627.80083,21039.561611060843,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 09:00:00,24072.19917,21349.091380005288,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 10:00:00,24856.43154,22056.15485473008,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 11:00:00,25427.80083,22550.56995744373,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 12:00:00,25248.547719999995,23169.466867354782,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 13:00:00,24987.13693,22852.324555692358,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 14:00:00,23866.804980000004,22513.53000511032,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 15:00:00,23616.59751,21513.178911535146,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 16:00:00,28676.763489999998,20943.080886705186,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 17:00:00,30107.05394,26683.29993858033,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 18:00:00,29924.06639,27411.689914711624,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 19:00:00,29408.71369,26382.12438737828,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 20:00:00,26708.71369,27494.04272561833,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 21:00:00,23695.02075,24828.36661571184,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 22:00:00,21110.788380000005,22759.227794758106,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-18 23:00:00,19012.0332,20482.424963145768,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 00:00:00,17525.72614,19471.20411324818,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 01:00:00,16827.38589,18864.56738170373,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 02:00:00,16468.87967,17763.47508768514,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 03:00:00,16659.3361,17840.49414923928,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 04:00:00,18022.40664,17920.761584750784,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 05:00:00,18126.97095,18205.42583816113,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 06:00:00,19023.23651,17269.16657513431,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 07:00:00,20528.21577,18116.282436821173,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 08:00:00,20767.21992,19641.67488058138,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 09:00:00,21353.526969999995,17971.018808975106,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 10:00:00,22167.63485,21151.708572636686,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 11:00:00,23732.36515,22916.04066552434,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 12:00:00,23956.43154,23298.177228158354,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 13:00:00,24079.668050000004,23730.240859617832,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 14:00:00,23392.53112,24163.502444502818,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 15:00:00,23220.74689,23065.48861467401,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 16:00:00,28135.26971,22892.664149439388,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 17:00:00,30058.50622,26970.585606461715,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 18:00:00,29927.80083,28484.39942943641,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 19:00:00,29524.48133,27550.812175737556,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 20:00:00,27660.99585,27680.592622642384,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 21:00:00,25095.43568,25449.254040526113,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 22:00:00,21760.580910000004,22401.37863408217,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-19 23:00:00,19490.04149,20149.406800149634,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 00:00:00,17432.36515,18652.96620628616,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 01:00:00,16786.30705,17109.673492869595,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 02:00:00,16472.61411,16266.162621696489,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 03:00:00,16748.96266,15947.362562818902,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 04:00:00,18007.46888,15879.538971956814,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 05:00:00,18171.78423,17754.215247574677,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 06:00:00,18832.780080000004,17093.839064642947,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 07:00:00,20950.20747,17626.492966711558,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 08:00:00,22604.56432,19120.146969559617,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 09:00:00,23493.361,20931.17568101365,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 10:00:00,24296.26556,22468.84389221026,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 11:00:00,24158.09129,23636.60806654075,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 12:00:00,23347.71784,23785.45454236568,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 13:00:00,23246.887969999996,23724.170236819755,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 14:00:00,23101.244809999997,23652.438836618832,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 15:00:00,22193.77593,23762.202346670976,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 16:00:00,26884.23237,22402.43078362245,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 17:00:00,28684.23237,26929.90743264044,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 18:00:00,28691.701239999995,27415.443549315143,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 19:00:00,28448.96266,27666.382012710532,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 20:00:00,27085.89212,27371.66150975664,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 21:00:00,24419.50207,26196.773859671262,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 22:00:00,21573.85892,22876.33147943635,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-20 23:00:00,19180.082990000003,21020.707323791474,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 00:00:00,17424.89627,19151.730167003385,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 01:00:00,16267.21992,17507.101854658074,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 02:00:00,16136.51452,16859.750106277967,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 03:00:00,16259.751039999997,16873.12451583768,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 04:00:00,17365.14523,16909.023752560897,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 05:00:00,16704.14938,17563.01934466716,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 06:00:00,17297.92531,16746.331764248316,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 07:00:00,19867.21992,17502.555381215032,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 08:00:00,21734.43983,20221.888010115246,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 09:00:00,22776.34855,20704.276779466425,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 10:00:00,23538.174269999996,21868.045201347606,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 11:00:00,23448.54772,23271.617524811852,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 12:00:00,23295.43568,23389.68231557533,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 13:00:00,22847.3029,23660.74838720553,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 14:00:00,21939.83402,23368.053982097175,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 15:00:00,21805.39419,22214.83931253977,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 16:00:00,26899.17012,22948.24660664503,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 17:00:00,28127.80083,26433.908816814255,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 18:00:00,27926.14108,27563.888738610407,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 19:00:00,27332.36515,26931.577470532862,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 20:00:00,26122.40664,26089.723123394513,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 21:00:00,23799.58506,23849.23570836291,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 22:00:00,21484.23237,21834.388398034018,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-21 23:00:00,18534.0249,20132.945908067646,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-22 00:00:00,16371.78423,18225.272850468667,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-22 01:00:00,15468.04979,17049.566039419995,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-22 02:00:00,15004.97925,15996.269698700333,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-22 03:00:00,14751.03734,16472.1413983839,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-22 04:00:00,15378.42324,16259.82799572018,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-22 05:00:00,13880.91286,16404.538367383604,Zone2,validation,CatBoost,MaxAbsScaler
2017-10-22 06:00:00,13384.23237,15455.140115299793,Zone2,validation,CatBoost,MaxAbsScaler
